"Geslacht";"Positie in de werkkring";"Persoonskenmerken";"Thuiswerken";"Perioden";"Werkzame beroepsbevolking (x 1 000)"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Meestal of soms thuiswerken";"2023";"       3"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Meestal thuiswerken";"2021";"       3"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Meestal thuiswerken";"2022";"       2"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Meestal thuiswerken";"2023";"       1"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Soms thuiswerken";"2021";"       2"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Soms thuiswerken";"2022";"       0"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Soms thuiswerken";"2023";"       2"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Niet thuiswerken";"2021";"       5"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Niet thuiswerken";"2022";"       4"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Onderwijsniveau: weet niet of onbekend";"Niet thuiswerken";"2023";"       5"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Totaal";"2021";"     445"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Totaal";"2022";"     479"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Totaal";"2023";"     502"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Meestal of soms thuiswerken";"2021";"     354"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Meestal of soms thuiswerken";"2022";"     374"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Meestal of soms thuiswerken";"2023";"     382"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Meestal thuiswerken";"2021";"     219"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Meestal thuiswerken";"2022";"     220"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Meestal thuiswerken";"2023";"     198"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Soms thuiswerken";"2021";"     135"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Soms thuiswerken";"2022";"     154"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Soms thuiswerken";"2023";"     184"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Niet thuiswerken";"2021";"      92"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Niet thuiswerken";"2022";"     105"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: deeltijd";"Niet thuiswerken";"2023";"     120"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Totaal";"2021";"     102"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Totaal";"2022";"     121"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Totaal";"2023";"     122"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Meestal of soms thuiswerken";"2021";"      75"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Meestal of soms thuiswerken";"2022";"      91"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Meestal of soms thuiswerken";"2023";"      87"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Meestal thuiswerken";"2021";"      50"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Meestal thuiswerken";"2022";"      64"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Meestal thuiswerken";"2023";"      55"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Soms thuiswerken";"2021";"      25"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Soms thuiswerken";"2022";"      27"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Soms thuiswerken";"2023";"      32"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Niet thuiswerken";"2021";"      26"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Niet thuiswerken";"2022";"      30"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 12 uur per week";"Niet thuiswerken";"2023";"      35"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Totaal";"2021";"     167"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Totaal";"2022";"     183"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Totaal";"2023";"     192"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Meestal of soms thuiswerken";"2021";"     125"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Meestal of soms thuiswerken";"2022";"     135"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Meestal of soms thuiswerken";"2023";"     137"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Meestal thuiswerken";"2021";"      84"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Meestal thuiswerken";"2022";"      90"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Meestal thuiswerken";"2023";"      85"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Soms thuiswerken";"2021";"      41"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Soms thuiswerken";"2022";"      45"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Soms thuiswerken";"2023";"      53"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Niet thuiswerken";"2021";"      42"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Niet thuiswerken";"2022";"      48"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: minder dan 20 uur per week";"Niet thuiswerken";"2023";"      54"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Totaal";"2021";"      65"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Totaal";"2022";"      61"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Totaal";"2023";"      70"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Meestal of soms thuiswerken";"2021";"      49"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Meestal of soms thuiswerken";"2022";"      44"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Meestal of soms thuiswerken";"2023";"      51"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Meestal thuiswerken";"2021";"      34"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Meestal thuiswerken";"2022";"      26"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Meestal thuiswerken";"2023";"      30"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Soms thuiswerken";"2021";"      16"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Soms thuiswerken";"2022";"      18"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Soms thuiswerken";"2023";"      21"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Niet thuiswerken";"2021";"      16"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Niet thuiswerken";"2022";"      18"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 12 tot 20 uur per week";"Niet thuiswerken";"2023";"      19"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Totaal";"2021";"     278"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Totaal";"2022";"     296"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Totaal";"2023";"     310"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Meestal of soms thuiswerken";"2021";"     229"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Meestal of soms thuiswerken";"2022";"     240"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Meestal of soms thuiswerken";"2023";"     245"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Meestal thuiswerken";"2021";"     136"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Meestal thuiswerken";"2022";"     130"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Meestal thuiswerken";"2023";"     114"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Soms thuiswerken";"2021";"      94"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Soms thuiswerken";"2022";"     109"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Soms thuiswerken";"2023";"     131"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Niet thuiswerken";"2021";"      49"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Niet thuiswerken";"2022";"      57"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: 20 tot 35 uur per week";"Niet thuiswerken";"2023";"      65"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Totaal";"2021";"     633"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Totaal";"2022";"     697"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Totaal";"2023";"     728"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Meestal of soms thuiswerken";"2021";"     489"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Meestal of soms thuiswerken";"2022";"     534"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Meestal of soms thuiswerken";"2023";"     545"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Meestal thuiswerken";"2021";"     211"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Meestal thuiswerken";"2022";"     215"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Meestal thuiswerken";"2023";"     210"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Soms thuiswerken";"2021";"     279"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Soms thuiswerken";"2022";"     319"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Soms thuiswerken";"2023";"     335"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Niet thuiswerken";"2021";"     144"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Niet thuiswerken";"2022";"     163"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"Arbeidsduur: voltijd";"Niet thuiswerken";"2023";"     183"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Totaal";"2021";"      67"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Totaal";"2022";"      74"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Totaal";"2023";"      90"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Meestal of soms thuiswerken";"2021";"      56"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Meestal of soms thuiswerken";"2022";"      61"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Meestal of soms thuiswerken";"2023";"      73"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Meestal thuiswerken";"2021";"      28"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Meestal thuiswerken";"2022";"      28"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Meestal thuiswerken";"2023";"      32"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Soms thuiswerken";"2021";"      29"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Soms thuiswerken";"2022";"      33"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Soms thuiswerken";"2023";"      41"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Niet thuiswerken";"2021";"      11"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Niet thuiswerken";"2022";"      12"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"01 Pedagogische beroepen";"Niet thuiswerken";"2023";"      17"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Totaal";"2021";"     137"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Totaal";"2022";"     133"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Totaal";"2023";"     132"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Meestal of soms thuiswerken";"2021";"     131"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Meestal of soms thuiswerken";"2022";"     124"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Meestal of soms thuiswerken";"2023";"     125"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Meestal thuiswerken";"2021";"      78"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Meestal thuiswerken";"2022";"      71"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Meestal thuiswerken";"2023";"      70"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Soms thuiswerken";"2021";"      53"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Soms thuiswerken";"2022";"      53"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Soms thuiswerken";"2023";"      56"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Niet thuiswerken";"2021";"       6"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Niet thuiswerken";"2022";"       9"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"02 Creatieve en taalkundige beroepen";"Niet thuiswerken";"2023";"       7"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Totaal";"2021";"      94"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Totaal";"2022";"     102"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Totaal";"2023";"     100"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Meestal of soms thuiswerken";"2021";"      81"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Meestal of soms thuiswerken";"2022";"      87"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Meestal of soms thuiswerken";"2023";"      85"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Meestal thuiswerken";"2021";"      44"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Meestal thuiswerken";"2022";"      46"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Meestal thuiswerken";"2023";"      42"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Soms thuiswerken";"2021";"      38"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Soms thuiswerken";"2022";"      41"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Soms thuiswerken";"2023";"      42"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Niet thuiswerken";"2021";"      13"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Niet thuiswerken";"2022";"      15"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"03 Commerciële beroepen";"Niet thuiswerken";"2023";"      15"
"Totaal mannen en vrouwen";"Zelfstandige zonder personeel (zzp)";"04 Bedrijfseconomische en administrat...";"Totaal";"2021";"     156"
