"Geslacht";"Thuiswerker";"Positie werkkring";"Persoonskenmerken";"Perioden";"Werkzame beroepsbevolking (x 1 000)"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2019";"    1335"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2020";"    1319"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2013";"     550"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2014";"     522"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2015";"     542"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2016";"     553"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2017";"     530"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2018";"     538"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2019";"     561"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2020";"     514"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2013";"    1573"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2014";"    1532"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2015";"    1544"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2016";"    1576"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2017";"    1622"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2018";"    1703"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2019";"    1679"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2020";"    1664"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: voltijd";"2013";"    2469"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: voltijd";"2014";"    2447"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: voltijd";"2015";"    2415"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: voltijd";"2016";"    2450"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: voltijd";"2017";"    2480"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: voltijd";"2018";"    2480"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: voltijd";"2019";"    2439"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Arbeidsduur: voltijd";"2020";"    2295"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 1 laag";"2013";"    1572"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 1 laag";"2014";"    1527"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 1 laag";"2015";"    1527"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 1 laag";"2016";"    1488"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 1 laag";"2017";"    1479"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 1 laag";"2018";"    1538"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 1 laag";"2019";"    1497"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 1 laag";"2020";"    1376"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2013";"    2619"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2014";"    2569"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2015";"    2542"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2016";"    2591"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2017";"    2631"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2018";"    2581"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2019";"    2579"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2020";"    2458"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 3 hoog";"2013";"    1138"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 3 hoog";"2014";"    1179"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 3 hoog";"2015";"    1192"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 3 hoog";"2016";"    1227"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 3 hoog";"2017";"    1244"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 3 hoog";"2018";"    1326"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 3 hoog";"2019";"    1294"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: 3 hoog";"2020";"    1365"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2013";"      88"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2014";"      49"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2015";"      54"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2016";"      75"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2017";"      77"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2018";"      76"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2019";"      82"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2020";"      79"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 15 tot 25 jaar";"2013";"    1120"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 15 tot 25 jaar";"2014";"    1095"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 15 tot 25 jaar";"2015";"    1134"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 15 tot 25 jaar";"2016";"    1150"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 15 tot 25 jaar";"2017";"    1182"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 15 tot 25 jaar";"2018";"    1223"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 15 tot 25 jaar";"2019";"    1237"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 15 tot 25 jaar";"2020";"    1173"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 45 jaar";"2013";"    2165"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 45 jaar";"2014";"    2113"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 45 jaar";"2015";"    2047"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 45 jaar";"2016";"    2046"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 45 jaar";"2017";"    2039"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 45 jaar";"2018";"    2022"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 45 jaar";"2019";"    1995"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 45 jaar";"2020";"    1928"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 35 jaar";"2013";"    1094"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 35 jaar";"2014";"    1085"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 35 jaar";"2015";"    1066"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 35 jaar";"2016";"    1094"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 35 jaar";"2017";"    1103"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 35 jaar";"2018";"    1124"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 35 jaar";"2019";"    1113"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 25 tot 35 jaar";"2020";"    1070"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 35 tot 45 jaar";"2013";"    1071"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 35 tot 45 jaar";"2014";"    1028"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 35 tot 45 jaar";"2015";"     981"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 35 tot 45 jaar";"2016";"     952"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 35 tot 45 jaar";"2017";"     936"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 35 tot 45 jaar";"2018";"     897"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 35 tot 45 jaar";"2019";"     883"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 35 tot 45 jaar";"2020";"     858"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 55 jaar";"2013";"    1250"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 55 jaar";"2014";"    1212"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 55 jaar";"2015";"    1213"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 55 jaar";"2016";"    1215"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 55 jaar";"2017";"    1193"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 55 jaar";"2018";"    1201"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 55 jaar";"2019";"    1129"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 55 jaar";"2020";"    1070"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 75 jaar";"2013";"    2131"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 75 jaar";"2014";"    2116"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 75 jaar";"2015";"    2135"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 75 jaar";"2016";"    2185"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 75 jaar";"2017";"    2210"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 75 jaar";"2018";"    2277"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 75 jaar";"2019";"    2221"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 45 tot 75 jaar";"2020";"    2177"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 55 tot 65 jaar";"2013";"     788"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 55 tot 65 jaar";"2014";"     803"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 55 tot 65 jaar";"2015";"     824"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 55 tot 65 jaar";"2016";"     868"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 55 tot 65 jaar";"2017";"     905"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 55 tot 65 jaar";"2018";"     936"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 55 tot 65 jaar";"2019";"     934"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 55 tot 65 jaar";"2020";"     956"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 65 tot 75 jaar";"2013";"      93"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 65 tot 75 jaar";"2014";"     101"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 65 tot 75 jaar";"2015";"      98"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 65 tot 75 jaar";"2016";"     101"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 65 tot 75 jaar";"2017";"     112"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 65 tot 75 jaar";"2018";"     140"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 65 tot 75 jaar";"2019";"     158"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Leeftijd: 65 tot 75 jaar";"2020";"     151"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: alleenstaande";"2013";"     820"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: alleenstaande";"2014";"     819"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: alleenstaande";"2015";"     784"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: alleenstaande";"2016";"     831"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: alleenstaande";"2017";"     852"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: alleenstaande";"2018";"     871"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: alleenstaande";"2019";"     849"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: alleenstaande";"2020";"     803"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder";"2013";"    2162"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder";"2014";"    2136"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder";"2015";"    2105"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder";"2016";"    2108"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder";"2017";"    2090"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder";"2018";"    2065"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder";"2019";"    1992"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder";"2020";"    1995"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder in éénouderhuishouden";"2013";"     194"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder in éénouderhuishouden";"2014";"     176"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder in éénouderhuishouden";"2015";"     170"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder in éénouderhuishouden";"2016";"     182"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder in éénouderhuishouden";"2017";"     182"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder in éénouderhuishouden";"2018";"     189"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder in éénouderhuishouden";"2019";"     184"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: ouder in éénouderhuishouden";"2020";"     177"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar";"2013";"    3335"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar";"2014";"    3254"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar";"2015";"    3248"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar";"2016";"    3237"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar";"2017";"    3217"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar";"2018";"    3190"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar";"2019";"    3136"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar";"2020";"    3065"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar met kind";"2013";"    1968"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar met kind";"2014";"    1960"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar met kind";"2015";"    1936"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar met kind";"2016";"    1926"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar met kind";"2017";"    1908"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar met kind";"2018";"    1876"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar met kind";"2019";"    1808"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar met kind";"2020";"    1818"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar, geen kind";"2013";"    1367"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar, geen kind";"2014";"    1294"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar, geen kind";"2015";"    1312"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar, geen kind";"2016";"    1311"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar, geen kind";"2017";"    1310"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar, geen kind";"2018";"    1314"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar, geen kind";"2019";"    1327"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: partner in paar, geen kind";"2020";"    1247"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind";"2013";"     947"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind";"2014";"     950"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind";"2015";"     991"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind";"2016";"    1012"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind";"2017";"    1048"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind";"2018";"    1115"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind";"2019";"    1118"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind";"2020";"    1113"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind >= 18 jaar";"2013";"     702"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind >= 18 jaar";"2014";"     703"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind >= 18 jaar";"2015";"     731"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind >= 18 jaar";"2016";"     736"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind >= 18 jaar";"2017";"     745"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind >= 18 jaar";"2018";"     802"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind >= 18 jaar";"2019";"     800"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind >= 18 jaar";"2020";"     808"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind < 18 jaar";"2013";"     246"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind < 18 jaar";"2014";"     247"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind < 18 jaar";"2015";"     260"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind < 18 jaar";"2016";"     277"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind < 18 jaar";"2017";"     302"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind < 18 jaar";"2018";"     313"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind < 18 jaar";"2019";"     318"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: kind < 18 jaar";"2020";"     305"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: overig lid";"2013";"     120"
"Totaal mannen en vrouwen";"Geen thuiswerker";"Totaal";"Positie: overig lid";"2014";"     125"
